,date,day_of_week,is_weekend,day_of_month,month,year,is_holiday,season,lag_1,lag_2,lag_7,lag_14,lag_month,lag_year,rolling_mean_3,rolling_std_7,rolling_max_7,rolling_mean_7_lag_7,total_trips_all_routes,trips_from_mont_royal_all,trips_to_berri_all,total_rolling_mean_3,total_rolling_std_7,total_lag_7,trip_count
0,2014-04-15,1,0,15,4,2014,0,2,,,,,,,,,,,,,,,,,1
1,2014-04-16,2,0,16,4,2014,0,2,1.0,,,,,,,,,,1981.0,25.0,27.0,,,,3
2,2014-04-17,3,0,17,4,2014,0,2,3.0,1.0,,,,,,,,,3776.0,45.0,41.0,,,,3
3,2014-04-18,4,0,18,4,2014,1,2,3.0,3.0,,,,,2.3333333333333335,,,,6553.0,75.0,64.0,4103.333333333333,1269.2566722298527,,2
4,2014-04-19,5,1,19,4,2014,0,2,2.0,3.0,,,,,2.6666666666666665,,,,5967.0,77.0,58.0,5432.0,2303.509568752284,,1
5,2014-04-20,6,1,20,4,2014,0,2,1.0,2.0,,,,,2.0,,,,6252.0,89.0,54.0,6257.333333333333,2098.9880696818327,,1
6,2014-04-22,1,0,22,4,2014,0,2,1.0,1.0,,,,,1.3333333333333333,,,,7601.0,83.0,44.0,6724.666666666667,1852.1103278872633,,5
7,2014-04-23,2,0,23,4,2014,0,2,5.0,1.0,1.0,,,,2.3333333333333335,1.4960264830861913,5.0,,5910.0,83.0,67.0,6610.666666666667,1929.4143325544842,1981.0,2
8,2014-04-24,3,0,24,4,2014,0,2,2.0,5.0,3.0,,,,2.6666666666666665,1.3972762620115438,5.0,,10210.0,90.0,83.0,7907.0,1152.554512707275,3776.0,2
9,2014-04-25,4,0,25,4,2014,0,2,2.0,2.0,3.0,,,,3.0,1.3801311186847083,5.0,,12113.0,111.0,97.0,9411.0,1534.9213722688273,6553.0,2
10,2014-04-26,5,1,26,4,2014,0,2,2.0,2.0,2.0,,,,2.0,1.3451854182690985,5.0,,13082.0,113.0,111.0,11801.666666666666,2448.0641136951267,5967.0,1
11,2014-04-27,6,1,27,4,2014,0,2,1.0,2.0,1.0,,,,1.6666666666666667,1.414213562373095,5.0,,3621.0,54.0,17.0,9605.333333333334,2992.3591266519375,6252.0,3
12,2014-04-28,0,0,28,4,2014,0,2,3.0,1.0,1.0,,,,2.0,1.3801311186847083,5.0,,6664.0,74.0,64.0,7789.0,3487.6614760364246,6321.0,1
13,2014-04-29,1,0,29,4,2014,0,2,1.0,3.0,5.0,,,,1.6666666666666667,1.3801311186847083,5.0,2.2857142857142856,12418.0,117.0,98.0,7567.666666666667,3455.7116832998727,7601.0,1
14,2014-04-30,2,0,30,4,2014,0,2,1.0,1.0,2.0,1.0,,,1.6666666666666667,0.7559289460184542,3.0,2.4285714285714284,14070.0,116.0,121.0,11050.666666666666,3725.831176043938,5910.0,2
15,2014-05-01,3,0,1,5,2014,0,2,2.0,1.0,2.0,3.0,,,1.3333333333333333,0.7559289460184542,3.0,2.2857142857142856,7235.0,81.0,59.0,11241.0,3820.1676415471366,10210.0,2
16,2014-05-02,4,0,2,5,2014,0,2,2.0,2.0,2.0,3.0,,,1.6666666666666667,0.7559289460184542,3.0,2.142857142857143,10557.0,100.0,85.0,10620.666666666666,3994.7910845905085,12113.0,3
17,2014-05-03,5,1,3,5,2014,0,2,3.0,2.0,1.0,2.0,,,2.3333333333333335,0.8997354108424371,3.0,2.0,13890.0,114.0,103.0,10560.666666666666,3892.201923015276,13082.0,1
18,2014-05-04,6,1,4,5,2014,0,2,1.0,3.0,3.0,1.0,,,2.0,0.8997354108424371,3.0,2.2857142857142856,10047.0,104.0,82.0,11498.0,4020.3385311142524,3621.0,2
19,2014-05-05,0,0,5,5,2014,0,2,2.0,1.0,1.0,1.0,,,2.0,0.7559289460184542,3.0,2.2857142857142856,4587.0,61.0,33.0,9508.0,2978.446223244916,6664.0,1
20,2014-05-06,1,0,6,5,2014,0,2,1.0,2.0,1.0,5.0,,,1.3333333333333333,0.7559289460184542,3.0,1.7142857142857142,14157.0,102.0,104.0,9597.0,3504.2539318730337,12418.0,2
21,2014-05-07,2,0,7,5,2014,0,2,2.0,1.0,2.0,2.0,,,1.6666666666666667,0.6900655593423539,3.0,1.7142857142857142,17070.0,143.0,145.0,11938.0,3725.7548228513374,14070.0,2
22,2014-05-08,3,0,8,5,2014,0,2,2.0,2.0,2.0,2.0,,,1.6666666666666667,0.6900655593423539,3.0,1.7142857142857142,18471.0,146.0,149.0,16566.0,4311.376031583685,7235.0,2
23,2014-05-09,4,0,9,5,2014,0,2,2.0,2.0,3.0,2.0,,,2.0,0.6900655593423539,3.0,1.8571428571428572,18595.0,152.0,130.0,18045.333333333332,4715.043750743843,10557.0,1
24,2014-05-10,5,1,10,5,2014,0,2,1.0,2.0,1.0,1.0,,,1.6666666666666667,0.5345224838248483,2.0,1.8571428571428572,16236.0,146.0,132.0,17767.333333333332,5076.028073208421,13890.0,3
25,2014-05-11,6,1,11,5,2014,0,2,3.0,1.0,2.0,3.0,,,2.0,0.6900655593423539,3.0,1.7142857142857142,14094.0,140.0,109.0,16308.333333333334,5157.3679472049635,10047.0,1
26,2014-05-12,0,0,12,5,2014,0,2,1.0,3.0,1.0,1.0,,,1.6666666666666667,0.7559289460184542,3.0,1.7142857142857142,13533.0,127.0,107.0,14621.0,4835.438405297762,4587.0,1
27,2014-05-13,1,0,13,5,2014,0,2,1.0,1.0,2.0,1.0,,,1.6666666666666667,0.7559289460184542,3.0,1.8571428571428572,19169.0,148.0,112.0,15598.666666666666,2127.305001975168,14157.0,2
28,2014-05-14,2,0,14,5,2014,0,2,2.0,1.0,2.0,2.0,,,1.3333333333333333,0.7559289460184542,3.0,1.8571428571428572,17293.0,128.0,153.0,16665.0,2235.564336976663,17070.0,1
29,2014-05-15,3,0,15,5,2014,0,2,1.0,2.0,2.0,2.0,1.0,,1.3333333333333333,0.7867957924694428,3.0,1.8571428571428572,19048.0,156.0,141.0,18503.333333333332,2242.656789656072,18471.0,6
30,2014-05-17,5,1,17,5,2014,0,2,6.0,1.0,1.0,3.0,3.0,,3.0,1.8644544714716087,6.0,1.5714285714285714,10391.0,91.0,80.0,16657.333333333332,2658.2626442310557,16236.0,7
31,2014-05-19,0,0,19,5,2014,0,2,7.0,6.0,3.0,1.0,1.0,,4.666666666666667,2.516611478423583,7.0,1.8571428571428572,13386.0,128.0,115.0,11764.0,4065.6419337336315,13533.0,1
32,2014-05-20,1,0,20,5,2014,0,2,1.0,7.0,1.0,2.0,1.0,,4.666666666666667,2.627691364061218,7.0,1.7142857142857142,14083.0,124.0,77.0,12994.666666666666,4080.415215800145,19169.0,4
33,2014-05-21,2,0,21,5,2014,0,2,4.0,1.0,1.0,1.0,,,4.0,2.544836041121407,7.0,1.7142857142857142,21185.0,154.0,146.0,16218.0,3848.579298786454,17293.0,4
34,2014-05-22,3,0,22,5,2014,0,2,4.0,4.0,2.0,2.0,5.0,,3.0,2.370453040886408,7.0,1.7142857142857142,21878.0,181.0,164.0,19048.666666666668,4440.587643437255,19048.0,2
35,2014-05-23,4,0,23,5,2014,0,2,2.0,4.0,1.0,2.0,2.0,,3.3333333333333335,2.370453040886408,7.0,1.5714285714285714,15890.0,135.0,112.0,19651.0,4897.831108912248,20533.0,1
36,2014-05-24,5,1,24,5,2014,0,2,1.0,2.0,6.0,2.0,2.0,,2.3333333333333335,2.370453040886408,7.0,2.142857142857143,19001.0,162.0,120.0,18923.0,4501.943537967533,10391.0,2
37,2014-05-26,0,0,26,5,2014,0,2,2.0,1.0,7.0,1.0,1.0,,1.6666666666666667,2.160246899469287,7.0,3.0,16045.0,147.0,119.0,17059.0,3364.976742295626,13386.0,1
38,2014-05-27,1,0,27,5,2014,0,2,1.0,2.0,1.0,3.0,3.0,,1.3333333333333333,1.345185418269099,4.0,2.7142857142857144,15630.0,136.0,86.0,15935.333333333334,2967.577278650366,14083.0,1
39,2014-05-28,2,0,28,5,2014,0,2,1.0,1.0,4.0,1.0,1.0,,1.3333333333333333,1.345185418269099,4.0,3.142857142857143,10798.0,92.0,62.0,14157.666666666666,2694.4717301842143,21185.0,1
40,2014-05-29,3,0,29,5,2014,0,2,1.0,1.0,4.0,1.0,1.0,,1.0,1.1126972805283746,4.0,3.5714285714285716,15712.0,139.0,131.0,14046.666666666666,3395.1085121868814,21878.0,8
41,2014-05-30,4,0,30,5,2014,0,2,8.0,1.0,2.0,2.0,2.0,,3.3333333333333335,2.563479777846623,8.0,3.5714285714285716,21662.0,174.0,137.0,16057.333333333334,2422.241661491826,15890.0,6
42,2014-05-31,5,1,31,5,2014,0,2,6.0,8.0,1.0,1.0,2.0,,5.0,2.9113897843110044,8.0,3.5714285714285716,19776.0,155.0,144.0,19050.0,3344.0569600981626,19001.0,2
43,2014-06-02,0,0,2,6,2014,0,3,2.0,6.0,2.0,6.0,3.0,,5.333333333333333,2.8284271247461903,8.0,3.0,16654.0,159.0,109.0,17792.0,3452.3363448678124,16045.0,1
44,2014-06-03,1,0,3,6,2014,0,3,1.0,2.0,1.0,7.0,1.0,,3.0,2.9113897843110044,8.0,2.142857142857143,21604.0,197.0,116.0,18401.333333333332,3442.127719608214,15630.0,3
45,2014-06-04,2,0,4,6,2014,0,3,3.0,1.0,1.0,1.0,2.0,,2.0,2.7945525240230875,8.0,2.142857142857143,14885.0,126.0,111.0,17714.333333333332,3838.8558811435573,10798.0,3
46,2014-06-05,3,0,5,6,2014,0,3,3.0,3.0,1.0,4.0,1.0,,2.3333333333333335,2.63673679998231,8.0,1.7142857142857142,21496.0,184.0,178.0,19328.333333333332,2804.6013977034245,15712.0,2
47,2014-06-06,4,0,6,6,2014,0,3,2.0,3.0,8.0,4.0,2.0,,2.6666666666666665,2.5071326821120348,8.0,2.2857142857142856,18748.0,161.0,132.0,18376.333333333332,2809.3603491593194,21662.0,5
48,2014-06-07,5,1,7,6,2014,0,3,5.0,2.0,6.0,2.0,2.0,,3.3333333333333335,1.7728105208558367,6.0,2.857142857142857,20666.0,155.0,139.0,20303.333333333332,2554.0290392502066,19776.0,4
49,2014-06-08,6,1,8,6,2014,0,3,4.0,5.0,2.0,1.0,2.0,,3.6666666666666665,1.3451854182690985,5.0,3.0,18406.0,183.0,123.0,19273.333333333332,2643.663772656641,16946.0,1
50,2014-06-10,1,0,10,6,2014,0,3,1.0,4.0,1.0,2.0,3.0,,3.3333333333333335,1.4960264830861913,5.0,2.857142857142857,21645.0,186.0,139.0,18885.333333333332,2543.693162463175,21604.0,2
51,2014-06-11,2,0,11,6,2014,0,3,2.0,1.0,3.0,1.0,1.0,,2.3333333333333335,1.3451854182690985,5.0,3.142857142857143,20578.0,155.0,176.0,19609.333333333332,2550.951773825008,14885.0,2
52,2014-06-13,4,0,13,6,2014,0,3,2.0,2.0,3.0,1.0,2.0,,1.6666666666666667,1.3801311186847085,5.0,3.4285714285714284,8167.0,72.0,47.0,15631.0,1764.4230272379757,18748.0,1
53,2014-06-14,5,1,14,6,2014,0,3,1.0,2.0,2.0,1.0,1.0,,1.6666666666666667,1.511857892036909,5.0,3.5714285714285716,9598.0,102.0,77.0,11971.0,4571.745545558429,20666.0,1
54,2014-06-15,6,1,15,6,2014,0,3,1.0,1.0,5.0,8.0,6.0,,1.3333333333333333,1.6035674514745464,5.0,3.142857142857143,13807.0,144.0,109.0,10524.0,5255.892294322994,18406.0,5
55,2014-06-16,0,0,16,6,2014,0,3,5.0,1.0,4.0,6.0,,,2.3333333333333335,1.6035674514745464,5.0,2.857142857142857,15857.0,140.0,107.0,13087.333333333334,5216.199939565567,16605.0,2
56,2014-06-17,1,0,17,6,2014,0,3,2.0,5.0,1.0,2.0,7.0,,2.6666666666666665,1.4142135623730951,5.0,2.7142857142857144,21777.0,166.0,121.0,17147.0,5197.582835639403,21645.0,2
57,2014-06-18,2,0,18,6,2014,0,3,2.0,2.0,2.0,1.0,,,3.0,1.3451854182690985,5.0,2.857142857142857,21316.0,169.0,152.0,19650.0,5224.187637919457,20578.0,3
58,2014-06-19,3,0,19,6,2014,0,3,3.0,2.0,2.0,3.0,1.0,,2.3333333333333335,1.3801311186847085,5.0,2.7142857142857144,21935.0,163.0,140.0,21676.0,5351.550420650254,18148.0,4
59,2014-06-20,4,0,20,6,2014,0,3,4.0,3.0,1.0,3.0,4.0,,3.0,1.5118578920369088,5.0,2.4285714285714284,24390.0,197.0,170.0,22547.0,5830.939967514835,8167.0,4
60,2014-06-21,5,1,21,6,2014,0,3,4.0,4.0,1.0,2.0,4.0,,3.6666666666666665,1.414213562373095,5.0,2.2857142857142856,21783.0,168.0,140.0,22702.666666666668,5374.618666428701,9598.0,3
61,2014-06-22,6,1,22,6,2014,0,3,3.0,4.0,5.0,5.0,2.0,,3.6666666666666665,1.1126972805283732,5.0,2.2857142857142856,15652.0,140.0,113.0,20608.333333333332,3796.8365717240144,13807.0,5
62,2014-06-23,0,0,23,6,2014,0,3,5.0,3.0,2.0,4.0,1.0,,4.0,1.1126972805283732,5.0,2.0,15842.0,134.0,107.0,17759.0,3319.2718794223265,15857.0,1
63,2014-06-25,2,0,25,6,2014,0,3,1.0,5.0,2.0,1.0,,,3.0,1.345185418269098,5.0,2.142857142857143,7063.0,69.0,31.0,14368.333333333334,3265.5468513091723,21316.0,2
64,2014-06-26,3,0,26,6,2014,0,3,2.0,1.0,3.0,2.0,1.0,,2.6666666666666665,1.345185418269098,5.0,2.2857142857142856,19455.0,156.0,140.0,15572.666666666666,5847.343580839161,21935.0,2
65,2014-06-27,4,0,27,6,2014,0,3,2.0,2.0,4.0,2.0,1.0,,1.6666666666666667,1.414213562373095,5.0,2.5714285714285716,23577.0,179.0,173.0,16698.333333333332,5649.714556632801,24390.0,2
66,2014-06-28,5,1,28,6,2014,0,3,2.0,2.0,4.0,1.0,1.0,,2.0,1.3801311186847083,5.0,3.0,22516.0,163.0,121.0,21849.333333333332,5497.225222133175,21783.0,3
67,2014-06-29,6,1,29,6,2014,0,3,3.0,2.0,3.0,1.0,8.0,,2.3333333333333335,1.2724180205607034,5.0,3.2857142857142856,17188.0,133.0,121.0,21093.666666666668,5595.114161140098,15652.0,2
68,2014-07-01,1,0,1,7,2014,1,3,2.0,3.0,5.0,5.0,,,2.3333333333333335,1.2724180205607036,5.0,3.2857142857142856,18777.0,147.0,105.0,17386.666666666668,5507.331044897813,20200.0,4
69,2014-07-02,2,0,2,7,2014,0,3,4.0,2.0,1.0,2.0,1.0,,3.0,0.951189731211342,4.0,3.142857142857143,16171.0,123.0,101.0,17047.666666666668,5439.630804173596,7063.0,5
70,2014-07-03,3,0,3,7,2014,0,3,5.0,4.0,2.0,2.0,3.0,,3.6666666666666665,1.2149857925879115,5.0,3.142857142857143,22401.0,177.0,168.0,19116.333333333332,2961.198285443633,19455.0,6
71,2014-07-04,4,0,4,7,2014,0,3,6.0,5.0,2.0,3.0,3.0,,5.0,1.6183471874253736,6.0,3.0,20997.0,170.0,142.0,19856.333333333332,3214.348967631598,23577.0,2
72,2014-07-05,5,1,5,7,2014,0,3,2.0,6.0,2.0,4.0,2.0,,4.333333333333333,1.6183471874253736,6.0,2.7142857142857144,20543.0,159.0,139.0,21313.666666666668,2795.829419484881,22516.0,6
73,2014-07-06,6,1,6,7,2014,0,3,6.0,2.0,3.0,4.0,5.0,,4.666666666666667,1.7320508075688763,6.0,2.5714285714285716,17290.0,155.0,138.0,19610.0,2485.4337649593517,17188.0,7
74,2014-07-07,0,0,7,7,2014,0,3,7.0,6.0,2.0,3.0,4.0,,5.0,1.988059594776009,7.0,2.4285714285714284,16079.0,131.0,119.0,17970.666666666668,2474.024107747195,16195.0,2
75,2014-07-08,1,0,8,7,2014,0,3,2.0,7.0,4.0,5.0,1.0,,5.0,1.988059594776009,7.0,2.2857142857142856,14798.0,119.0,81.0,16055.666666666666,2495.5399549329372,18777.0,6
76,2014-07-09,2,0,9,7,2014,0,3,6.0,2.0,5.0,1.0,,,5.0,2.0354009783964284,7.0,2.857142857142857,20313.0,145.0,151.0,17063.333333333332,2940.1833195195422,16171.0,3
77,2014-07-10,3,0,10,7,2014,0,3,3.0,6.0,6.0,2.0,2.0,,3.6666666666666665,2.149196970742239,7.0,3.4285714285714284,21697.0,168.0,143.0,18936.0,2849.7041199795794,22401.0,5
78,2014-07-11,4,0,11,7,2014,0,3,5.0,3.0,2.0,2.0,2.0,,4.666666666666667,2.070196678027062,7.0,3.4285714285714284,23320.0,173.0,149.0,21776.666666666668,2715.530194657252,20997.0,5
79,2014-07-12,5,1,12,7,2014,0,3,5.0,5.0,6.0,2.0,,,4.333333333333333,1.7728105208558356,7.0,4.0,22721.0,176.0,133.0,22579.333333333332,3135.8055242177106,20543.0,3
80,2014-07-13,6,1,13,7,2014,0,3,3.0,5.0,7.0,3.0,1.0,,4.333333333333333,1.8126539343499306,7.0,4.571428571428571,17437.0,157.0,124.0,21159.333333333332,3394.598734965387,17290.0,1
81,2014-07-15,1,0,15,7,2014,0,3,1.0,3.0,2.0,2.0,5.0,,3.0,1.8126539343499313,6.0,4.571428571428571,21539.0,150.0,123.0,16054.0,5101.344201939982,14798.0,2
82,2014-07-16,2,0,16,7,2014,0,3,2.0,1.0,6.0,4.0,2.0,,2.0,1.8126539343499313,6.0,4.857142857142857,18873.0,139.0,128.0,16532.666666666668,4919.948136583017,20313.0,10
83,2014-07-17,3,0,17,7,2014,0,3,10.0,2.0,3.0,5.0,2.0,,4.333333333333333,2.9680841985233184,10.0,4.571428571428571,23490.0,179.0,167.0,21300.666666666668,4908.380408861488,21697.0,6
84,2014-07-18,4,0,18,7,2014,0,3,6.0,10.0,5.0,6.0,3.0,,6.0,2.9920529661723823,10.0,4.428571428571429,22766.0,170.0,158.0,21709.666666666668,5100.194991603849,23320.0,2
85,2014-07-19,5,1,19,7,2014,0,3,2.0,6.0,5.0,2.0,4.0,,6.0,3.132015933791495,10.0,4.857142857142857,22086.0,166.0,150.0,22780.666666666668,5035.091714301598,22721.0,2
86,2014-07-20,6,1,20,7,2014,0,3,2.0,2.0,3.0,6.0,4.0,,3.3333333333333335,3.1997023671109224,10.0,4.428571428571429,17665.0,134.0,115.0,20839.0,4971.239042637926,17437.0,3
87,2014-07-21,0,0,21,7,2014,0,3,3.0,2.0,1.0,7.0,3.0,,2.3333333333333335,3.1997023671109224,10.0,3.5714285714285716,15850.0,148.0,100.0,18533.666666666668,4957.423572400336,9186.0,2
88,2014-07-22,1,0,22,7,2014,0,3,2.0,3.0,2.0,2.0,5.0,,2.3333333333333335,3.0783421635988546,10.0,3.5714285714285716,21549.0,156.0,109.0,18354.666666666668,2879.8190584694494,21539.0,7
89,2014-07-23,2,0,23,7,2014,0,3,7.0,2.0,10.0,6.0,1.0,,4.0,3.1547394428670255,10.0,4.142857142857143,22240.0,160.0,150.0,19879.666666666668,2880.5245388726817,18873.0,5
90,2014-07-24,3,0,24,7,2014,0,3,5.0,7.0,6.0,3.0,,,4.666666666666667,2.115700942049815,7.0,4.571428571428571,17564.0,151.0,115.0,20451.0,2878.659286145959,23490.0,6
91,2014-07-25,4,0,25,7,2014,0,3,6.0,5.0,2.0,5.0,2.0,,6.0,2.115700942049815,7.0,4.142857142857143,23314.0,168.0,158.0,21039.333333333332,2828.9212902918857,22766.0,1
92,2014-07-26,5,1,26,7,2014,0,3,1.0,6.0,2.0,5.0,2.0,,4.0,2.2886885410853175,7.0,3.7142857142857144,21519.0,150.0,142.0,20799.0,2925.4502054832424,22086.0,5
93,2014-07-27,6,1,27,7,2014,0,3,5.0,1.0,3.0,3.0,2.0,,4.0,2.193062655175134,7.0,3.7142857142857144,16073.0,118.0,121.0,20302.0,2866.5602914925657,17665.0,1
94,2014-07-28,0,0,28,7,2014,0,3,1.0,5.0,2.0,1.0,3.0,,2.3333333333333335,2.4784787961282104,7.0,3.857142857142857,12049.0,110.0,86.0,16547.0,3129.804116797701,15850.0,1
95,2014-07-29,1,0,29,7,2014,0,3,1.0,1.0,7.0,2.0,2.0,,2.3333333333333335,2.627691364061218,7.0,4.571428571428571,9399.0,74.0,54.0,12507.0,4095.7778027529544,21549.0,5
96,2014-07-30,2,0,30,7,2014,0,3,5.0,1.0,5.0,10.0,,,2.3333333333333335,2.29906813420444,6.0,3.857142857142857,21036.0,154.0,154.0,14161.333333333334,5319.553158821121,22240.0,4
97,2014-07-31,3,0,31,7,2014,0,3,4.0,5.0,6.0,6.0,,,3.3333333333333335,2.2146697055682827,6.0,3.857142857142857,20003.0,150.0,148.0,16812.666666666668,5155.851608563202,17564.0,6
98,2014-08-01,4,0,1,8,2014,0,3,6.0,4.0,1.0,2.0,4.0,,5.0,2.2146697055682827,6.0,3.7142857142857144,18702.0,138.0,135.0,19913.666666666668,5259.677932381498,23314.0,5
99,2014-08-02,5,1,2,8,2014,0,3,5.0,6.0,5.0,2.0,5.0,,5.0,2.0354009783964293,6.0,4.142857142857143,21626.0,178.0,152.0,20110.333333333332,4686.248489438203,21519.0,1
100,2014-08-03,6,1,3,8,2014,0,3,1.0,5.0,1.0,3.0,6.0,,4.0,2.2146697055682827,6.0,3.857142857142857,17267.0,150.0,137.0,19198.333333333332,4703.706410906185,16073.0,8
101,2014-08-04,0,0,4,8,2014,0,3,8.0,1.0,1.0,2.0,2.0,,4.666666666666667,2.5634797778466227,8.0,3.7142857142857144,16248.0,158.0,122.0,18380.333333333332,4686.7833623621045,12049.0,4
102,2014-08-05,1,0,5,8,2014,0,3,4.0,8.0,5.0,7.0,6.0,,4.333333333333333,2.1380899352993947,8.0,3.4285714285714284,20309.0,153.0,122.0,17941.333333333332,4163.969294521065,9399.0,3
103,2014-08-06,2,0,6,8,2014,0,3,3.0,4.0,4.0,5.0,7.0,,5.0,2.225394561056747,8.0,3.2857142857142856,21006.0,168.0,148.0,19187.666666666668,1989.15710792286,21036.0,6
104,2014-08-07,3,0,7,8,2014,0,3,6.0,3.0,6.0,6.0,2.0,,4.333333333333333,2.288688541085317,8.0,3.2857142857142856,22554.0,172.0,157.0,21289.666666666668,1984.8537909449672,20003.0,3
105,2014-08-08,4,0,8,8,2014,0,3,3.0,6.0,5.0,1.0,6.0,,4.0,2.288688541085317,8.0,3.857142857142857,21057.0,163.0,154.0,21539.0,2336.594989050776,18702.0,1
106,2014-08-09,5,1,9,8,2014,0,3,1.0,3.0,1.0,5.0,3.0,,3.3333333333333335,2.5634797778466227,8.0,3.2857142857142856,22038.0,162.0,131.0,21883.0,2342.9934455124608,21626.0,2
107,2014-08-11,0,0,11,8,2014,0,3,2.0,1.0,8.0,1.0,5.0,,2.0,2.4102953780654786,8.0,4.285714285714286,15400.0,129.0,119.0,17900.666666666668,2610.7821579347715,16248.0,1
108,2014-08-12,1,0,12,8,2014,0,3,1.0,2.0,4.0,1.0,3.0,,1.3333333333333333,1.7728105208558358,6.0,4.714285714285714,21494.0,157.0,130.0,17719.333333333332,2821.0491547176903,20309.0,1
109,2014-08-13,2,0,13,8,2014,0,3,1.0,1.0,3.0,5.0,1.0,,1.3333333333333333,1.8126539343499306,6.0,4.428571428571429,20144.0,155.0,156.0,19012.666666666668,2891.0892246283183,21006.0,2
110,2014-08-14,3,0,14,8,2014,0,3,2.0,1.0,6.0,4.0,,,1.3333333333333333,1.7994708216848736,6.0,4.714285714285714,5114.0,64.0,29.0,15584.0,2857.9385594382306,22554.0,2
111,2014-08-15,4,0,15,8,2014,0,3,2.0,2.0,3.0,6.0,2.0,,1.6666666666666667,0.7559289460184515,3.0,4.285714285714286,18579.0,150.0,129.0,14612.333333333334,5991.652880307338,21057.0,3
112,2014-08-17,6,1,17,8,2014,0,3,3.0,2.0,1.0,5.0,6.0,,2.3333333333333335,0.7559289460184515,3.0,3.7142857142857144,8096.0,101.0,70.0,13676.0,5409.784112407544,16264.0,3
113,2014-08-18,0,0,18,8,2014,0,3,3.0,3.0,2.0,1.0,2.0,,2.6666666666666665,0.8164965809277236,3.0,3.857142857142857,12872.0,110.0,122.0,11773.666666666666,6150.144090452942,15400.0,1
114,2014-08-19,1,0,19,8,2014,0,3,1.0,3.0,1.0,8.0,2.0,,2.3333333333333335,0.8997354108424349,3.0,2.857142857142857,20242.0,149.0,122.0,13736.666666666666,6179.084193971657,21494.0,6
115,2014-08-20,2,0,20,8,2014,0,3,6.0,1.0,1.0,4.0,3.0,,3.3333333333333335,1.7182493859684482,6.0,2.4285714285714284,22193.0,172.0,160.0,18435.666666666668,5952.782906618821,20144.0,6
116,2014-08-21,3,0,21,8,2014,0,3,6.0,6.0,2.0,3.0,2.0,,4.333333333333333,1.976047040118707,6.0,2.2857142857142856,22476.0,184.0,138.0,21637.0,6332.072954788329,5114.0,4
117,2014-08-22,4,0,22,8,2014,0,3,4.0,6.0,2.0,6.0,7.0,,5.333333333333333,1.9023794624226833,6.0,1.7142857142857142,20425.0,172.0,148.0,21698.0,5374.022949957196,18579.0,3
118,2014-08-23,5,1,23,8,2014,0,3,3.0,4.0,3.0,3.0,5.0,,4.333333333333333,1.7994708216848743,6.0,1.7142857142857142,20410.0,155.0,137.0,21103.666666666668,5509.552120765222,14353.0,5
119,2014-08-24,6,1,24,8,2014,0,3,5.0,3.0,3.0,1.0,6.0,,4.0,1.8257418583505534,6.0,2.0,16382.0,138.0,106.0,19072.333333333332,5456.5539491514255,8096.0,2
120,2014-08-25,0,0,25,8,2014,0,3,2.0,5.0,1.0,2.0,1.0,,3.3333333333333335,1.9518001458970662,6.0,1.8571428571428572,15491.0,143.0,112.0,17427.666666666668,3456.250218289849,12872.0,2
121,2014-08-26,1,0,26,8,2014,0,3,2.0,2.0,6.0,1.0,5.0,,3.0,1.732050807568877,6.0,2.5714285714285716,21311.0,154.0,121.0,17728.0,2706.727386135739,20242.0,1
122,2014-08-27,2,0,27,8,2014,0,3,1.0,2.0,6.0,1.0,1.0,,1.6666666666666667,1.799470821684874,6.0,3.2857142857142856,22721.0,167.0,170.0,19841.0,2774.3578750852766,22193.0,3
123,2014-08-28,3,0,28,8,2014,0,3,3.0,1.0,4.0,2.0,1.0,,2.0,1.3451854182690974,5.0,3.5714285714285716,21421.0,166.0,170.0,21817.666666666668,2855.8437165456744,22476.0,1
124,2014-08-29,4,0,29,8,2014,0,3,1.0,3.0,3.0,2.0,5.0,,1.6666666666666667,1.3972762620115426,5.0,3.7142857142857144,21103.0,163.0,146.0,21748.333333333332,2721.1640103875843,20425.0,8
125,2014-08-30,5,1,30,8,2014,0,3,8.0,1.0,5.0,3.0,4.0,,4.0,2.544836041121407,8.0,4.0,21790.0,170.0,152.0,21438.0,2761.489841164949,20410.0,3
126,2014-08-31,6,1,31,8,2014,0,3,3.0,8.0,2.0,3.0,6.0,,4.0,2.410295378065478,8.0,3.857142857142857,15652.0,152.0,129.0,19515.0,2857.0575022964895,16382.0,2
127,2014-09-01,0,0,1,9,2014,1,4,2.0,3.0,2.0,1.0,5.0,,4.333333333333333,2.410295378065478,8.0,4.0,11767.0,123.0,109.0,16403.0,3021.0758017633516,15491.0,5
128,2014-09-02,1,0,2,9,2014,0,4,5.0,2.0,1.0,6.0,1.0,,3.3333333333333335,2.497617912751115,8.0,3.2857142857142856,13899.0,121.0,87.0,13772.666666666666,4076.1037360041173,21311.0,6
129,2014-09-03,2,0,3,9,2014,0,4,6.0,5.0,3.0,6.0,8.0,,4.333333333333333,2.449489742783178,8.0,2.857142857142857,18715.0,144.0,151.0,14793.666666666666,4441.74216678439,22721.0,6
130,2014-09-04,3,0,4,9,2014,0,4,6.0,6.0,1.0,4.0,4.0,,5.666666666666667,2.5071326821120348,8.0,2.4285714285714284,22717.0,180.0,169.0,18443.666666666668,4020.7467145863757,21421.0,5
